5;19577;97885;0,214577739;1,203197509;0,258179401
6;17628;105768;0,193215323;0,009390308;0,001814351
7;13575;95025;0,148791582;0,815583107;0,121351901
4;13156;52624;0,144199046;4,39700471;0,634043886
8;10417;83336;0,114177673;3,621775905;0,413525945
9;6033;54297;0,066125939;8,427968704;0,55730734
3;4810;14430;0,052720995;9,590811911;0,505637149
10;2674;26740;0,029308927;15,2341615;0,446496935
11;1033;11363;0,011322409;24,0403543;0,272194728
2;915;1830;0,010029046;16,78461911;0,168333715
12;413;4956;0,004526772;34,8465471;0,157742357
0;312;0;0,00341974;37,17223351;0,127119382
1;203;203;0,002225023;25,97842631;0,057802604
13;198;2574;0,00217022;47,6527399;0,103416918
14;99;1386;0,00108511;62,4589327;0,067774805
15;57;855;0,00062476;79,2651255;0,049521698
16;26;416;0,000284978;98,0713183;0,027948203
17;19;323;0,000208253;118,8775111;0,024756647
19;18;342;0,000197293;166,4898967;0,032847242
18;15;270;0,000164411;141,6837039;0,023294301
20;9;180;9,86464E-05;193,2960895;0,019067954
36;7;252;7,67249E-05;894,1951743;0,068607072
35;7;245;7,67249E-05;835,3889815;0,06409517
23;5;115;5,48035E-05;285,7146679;0,015658172
27;4;108;4,38428E-05;436,9394391;0,019156659
32;4;128;4,38428E-05;670,9704031;0,029417237
22;4;88;4,38428E-05;252,9084751;0,011088222
33;3;99;3,28821E-05;723,7765959;0,023799307
34;3;102;3,28821E-05;778,5827887;0,025601451
26;3;78;3,28821E-05;396,1332463;0,0130257
24;2;48;2,19214E-05;320,5208607;0,00702627
31;2;62;2,19214E-05;620,1642103;0,013594875
37;2;74;2,19214E-05;955,0013671;0,020934978
28;1;28;1,09607E-05;479,7456319;0,005258351
21;1;21;1,09607E-05;222,1022823;0,002434398
;91235;556251;;Variance:;4,389875325
;Moyenne:;6,096903601;;d:;0,017868628
