7;22278;155946;0,249130537;0,201210278;0,050127625
6;21026;126156;0,235129665;0,304080904;0,071498441
8;14197;113576;0,158762287;2,098339652;0,333137202
5;11372;56860;0,127170862;2,406951531;0,306094101
9;5675;51075;0,06346242;5,995469026;0,380486975
4;4663;18652;0,052145421;6,509822157;0,339457418
10;1935;19350;0,021638728;11,8925984;0,257340705
3;1627;4881;0,018194424;12,61269278;0,229480683
0;1378;0;0,015409906;42,92130466;0,661413259
2;1323;2646;0,014794851;20,71556341;0,306483683
1;1193;1193;0,013341087;30,81843404;0,411151402
11;899;9889;0,010053342;19,78972777;0,198952901
12;601;7212;0,006720866;29,68685715;0,199521389
13;527;6851;0,005893338;41,58398652;0,245068505
14;325;4550;0,003634412;55,4811159;0,201641218
15;184;2760;0,002057636;71,37824527;0,14687046
16;55;880;0,000615054;89,27537464;0,054909202
22;26;572;0,000290753;238,6581509;0,069390559
17;26;442;0,000290753;109,172504;0,031742226
18;21;378;0,000234839;131,0696334;0,03078025
23;19;437;0,000212473;270,5552803;0,057485774
19;19;361;0,000212473;154,9667628;0,0329263
20;18;360;0,00020129;180,8638921;0,036406183
21;18;378;0,00020129;208,7610215;0,04202161
24;10;240;0,000111828;304,4524096;0,03404632
26;4;104;4,47312E-05;378,2466684;0,016919435
25;4;100;4,47312E-05;340,349539;0,015224251
;89423;585849;;Variance:;4,760578076
;Moyenne:;6,551435313;;d:;0,018795379
